ruledefaultname,monitorInstance,time,minvalue,avgvalue,maxvalue,server,serverid,metric,type,external id,unit
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2917,2917.75,2925,cls301,cls301,Memory Utilization,Baseline,cls301-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,3929,9688.333333,12437,cls304,cls304,Memory Utilization,Baseline,cls304-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2733,2755.916667,2893,cls360,cls360,Memory Utilization,Baseline,cls360-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,2359,2372.833333,2477,cls203,cls203,Memory Utilization,Baseline,cls203-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,1895,1911.333333,2139,cls205,cls205,Memory Utilization,Baseline,cls205-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,1060,1149.25,1590,cls227,cls227,Memory Utilization,Baseline,cls227-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,620,632.5833333,666,cls379,cls379,Memory Utilization,Baseline,cls379-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,7542,9902.583333,10400,cls082,cls082,Memory Utilization,Baseline,cls082-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,2968,2969.538462,3181,cls086,cls086,Memory Utilization,Baseline,cls086-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,585,585.25,636,cls153,cls153,Memory Utilization,Baseline,cls153-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,752,752.6666667,772,cls160,cls160,Memory Utilization,Baseline,cls160-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,717,717,717,cls163,cls163,Memory Utilization,Baseline,cls163-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,7476,7481.333333,7508,cls3014,cls3014,Memory Utilization,Baseline,cls3014-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6553,6562.888889,6718,vsap1db1,vsap1db1,Memory Utilization,Baseline,vsap1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,9277,15349.91667,21065,vsbq2ap2,vsbq2ap2,Memory Utilization,Baseline,vsbq2ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1812,1815.272727,1858,vsdspap1,vsdspap1,Memory Utilization,Baseline,vsdspap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,5346,5380.75,6832,vsgp1ap1,vsgp1ap1,Memory Utilization,Baseline,vsgp1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1767,1773.166667,1798,vsip1cs1,vsip1cs1,Memory Utilization,Baseline,vsip1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,2363,2367.416667,2394,vsjp1cs1,vsjp1cs1,Memory Utilization,Baseline,vsjp1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,4123,4155.333333,4370,vsoq1ap2,vsoq1ap2,Memory Utilization,Baseline,vsoq1ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,12383,12432.5,12598,vsox2ci1,vsox2ci1,Memory Utilization,Baseline,vsox2ci1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,22583,22584.83333,22595,vspp1ap4,vspp1ap4,Memory Utilization,Baseline,vspp1ap4-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,28438,28450.08333,28588,vspq1db1,vspq1db1,Memory Utilization,Baseline,vspq1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,23274,23276.33333,23322,vspq2ap3,vspq2ap3,Memory Utilization,Baseline,vspq2ap3-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,1546,1610,1911,arsjls10,arsjls10,Memory Utilization,Baseline,arsjls10-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,1998,2005.916667,2060,clbs001,clbs001,Memory Utilization,Baseline,clbs001-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,664,668,689,cls010,cls010,Memory Utilization,Baseline,cls010-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,360,360.25,379,cls035,cls035,Memory Utilization,Baseline,cls035-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2848,2861.833333,2959,cls216,cls216,Memory Utilization,Baseline,cls216-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,1488,1490.555556,1492,cls227,cls227,Memory Utilization,Baseline,cls227-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2851,2860.666667,2926,cls228,cls228,Memory Utilization,Baseline,cls228-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,9653,9698.461538,16295,cls265,cls265,Memory Utilization,Baseline,cls265-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,109553,109873.25,110935,cls279,cls279,Memory Utilization,Baseline,cls279-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,4223,4254.583333,4317,cls280,cls280,Memory Utilization,Baseline,cls280-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2639,2654.583333,2736,cls349,cls349,Memory Utilization,Baseline,cls349-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,2271,2273.666667,2293,cls363,cls363,Memory Utilization,Baseline,cls363-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 5),_self,2017-11-10T12:00:00Z,5476,5481.166667,5665,mls003.hq.huskyenergy.com,mls003,Memory Utilization,Baseline,mls003.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,869,875.6666667,917,cls008,cls008,Memory Utilization,Baseline,cls008-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,1849,1851,1854,cls064,cls064,Memory Utilization,Baseline,cls064-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,13489,13493.75,13501,cls398,cls398,Memory Utilization,Baseline,cls398-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Red Hat Enterprise Linux Server 6),_self,2017-11-10T12:00:00Z,3481,3528.583333,3600,cls490,cls490,Memory Utilization,Baseline,cls490-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Solaris 10),_self,2017-11-10T12:00:00Z,10596,10652.91667,13588,cis705,cis705,Memory Utilization,Baseline,cis705-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (Solaris 11),_self,2017-11-10T12:00:00Z,3910,3910,4017,cis704,cis704,Memory Utilization,Baseline,cis704-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,15145,15154.83333,15269,cls026,cls026,Memory Utilization,Baseline,cls026-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,12981,13023.41667,19480,cls080,cls080,Memory Utilization,Baseline,cls080-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 10),_self,2017-11-10T12:00:00Z,13053,13164.33333,13334,cls089,cls089,Memory Utilization,Baseline,cls089-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,2127,2221.833333,2317,cls312,cls312,Memory Utilization,Baseline,cls312-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,319,324.0833333,337,CLS318,CLS318,Memory Utilization,Baseline,CLS318-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,2231,2231.916667,2259,vsap1ap1,vsap1ap1,Memory Utilization,Baseline,vsap1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6306,6313.666667,6443,vsaq2db1,vsaq2db1,Memory Utilization,Baseline,vsaq2db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,8619,12033.25,20141,vsbq2ap1,vsbq2ap1,Memory Utilization,Baseline,vsbq2ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6892,6900.416667,6931,vsdspci1,vsdspci1,Memory Utilization,Baseline,vsdspci1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,15187,15223.8,15286,vsjd3ci1,vsjd3ci1,Memory Utilization,Baseline,vsjd3ci1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,10826,11636.2,17739,vsop1ap3,vsop1ap3,Memory Utilization,Baseline,vsop1ap3-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,16434,16436,16451,vspt1ap2,vspt1ap2,Memory Utilization,Baseline,vspt1ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1869,1870.833333,1871,cls449,cls449,Memory Utilization,Baseline,cls449-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,9050,14205,26099,vsbp1ap3,vsbp1ap3,Memory Utilization,Baseline,vsbp1ap3-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,8726,10915.58333,25248,vsbp1ap6,vsbp1ap6,Memory Utilization,Baseline,vsbp1ap6-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,10663,11653.83333,25476,vsbp1ap7,vsbp1ap7,Memory Utilization,Baseline,vsbp1ap7-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,11092,11092.58333,11116,vsjp1ap1,vsjp1ap1,Memory Utilization,Baseline,vsjp1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,5004,5013.833333,5032,vsop1db1,vsop1db1,Memory Utilization,Baseline,vsop1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,22158,22430.63636,23911,vsoq1ap3,vsoq1ap3,Memory Utilization,Baseline,vsoq1ap3-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,8064,8081.916667,8218,vsoq1db1,vsoq1db1,Memory Utilization,Baseline,vsoq1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,31770,31792.66667,31840,vsoq3ap2,vsoq3ap2,Memory Utilization,Baseline,vsoq3ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1939,1950.416667,2021,vspq1cs1,vspq1cs1,Memory Utilization,Baseline,vspq1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,23343,23345.25,23358,vspq2ap2,vspq2ap2,Memory Utilization,Baseline,vspq2ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,22827,22827.91667,22833,vspq2ap4,vspq2ap4,Memory Utilization,Baseline,vspq2ap4-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,16966,16972.08333,17012,vspt1ap1,vspt1ap1,Memory Utilization,Baseline,vspt1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,10691,10709.91667,10950,vspt1db1,vspt1db1,Memory Utilization,Baseline,vspt1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,3781,3781.833333,3834,vsrp1cs1,vsrp1cs1,Memory Utilization,Baseline,vsrp1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,10119,11318.91667,20200,vsrq2ap2,vsrq2ap2,Memory Utilization,Baseline,vsrq2ap2-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,4614,4634.75,4667,vsrt1ap3,vsrt1ap3,Memory Utilization,Baseline,vsrt1ap3-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,809,822.5833333,849,vswd6ci1,vswd6ci1,Memory Utilization,Baseline,vswd6ci1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1986,1992.166667,2016,vswp1cs1,vswp1cs1,Memory Utilization,Baseline,vswp1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6015,6016.5,6028,vswq4ap1,vswq4ap1,Memory Utilization,Baseline,vswq4ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1509,1511.666667,1548,vsxq1cs,vsxq1cs,Memory Utilization,Baseline,vsxq1cs-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,11641,12088.58333,18550,vsrp1ap6,vsrp1ap6,Memory Utilization,Baseline,vsrp1ap6-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,16622,16720.25,24158,vsrp1ap7,vsrp1ap7,Memory Utilization,Baseline,vsrp1ap7-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,8669,8731.833333,9400,vsrt1db1,vsrt1db1,Memory Utilization,Baseline,vsrt1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6376,6379.166667,6401,vswp2ap1,vswp2ap1,Memory Utilization,Baseline,vswp2ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,3942,3951.75,4040,vswq4db1,vswq4db1,Memory Utilization,Baseline,vswq4db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,1068,1072.166667,1155,vsxq2cs,vsxq2cs,Memory Utilization,Baseline,vsxq2cs-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,2482,2495.333333,2516,vsdsrdb1,vsdsrdb1,Memory Utilization,Baseline,vsdsrdb1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,11320,11381.25,11591,vsjp1db1,vsjp1db1,Memory Utilization,Baseline,vsjp1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,18983,18988.25,19009,vsjq2ap1,vsjq2ap1,Memory Utilization,Baseline,vsjq2ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,5030,5075.545455,5087,vsop1ap1,vsop1ap1,Memory Utilization,Baseline,vsop1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,7918,10689.5,14239,vsop1ap6,vsop1ap6,Memory Utilization,Baseline,vsop1ap6-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,7805,7818.833333,7931,vsoq2db1,vsoq2db1,Memory Utilization,Baseline,vsoq2db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,23358,23358.83333,23486,vspp1ap5,vspp1ap5,Memory Utilization,Baseline,vspp1ap5-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,2851,2856.583333,2874,vspp1cs1,vspp1cs1,Memory Utilization,Baseline,vspp1cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,49692,49922.83333,51681,vspp1db1,vspp1db1,Memory Utilization,Baseline,vspp1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,15147,15166.91667,15286,vssp1ap1,vssp1ap1,Memory Utilization,Baseline,vssp1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,3934,3936.833333,3951,vswp2cs1,vswp2cs1,Memory Utilization,Baseline,vswp2cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,6005,6012.583333,6093,vswp2db1,vswp2db1,Memory Utilization,Baseline,vswp2db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,5768,5769.583333,5833,vswq1db1,vswq1db1,Memory Utilization,Baseline,vswq1db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,3769,3777,3857,vswq3db1,vswq3db1,Memory Utilization,Baseline,vswq3db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,8987,8989.5,9003,vsoq3db1,vsoq3db1,Memory Utilization,Baseline,vsoq3db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,24112,24112.41667,24280,vspp1ap1,vspp1ap1,Memory Utilization,Baseline,vspp1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,28351,28352.33333,28429,vspq1ap1,vspq1ap1,Memory Utilization,Baseline,vspq1ap1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,28958,28981.83333,30227,vspq2db1,vspq2db1,Memory Utilization,Baseline,vspq2db1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,11672,16909.75,24507,vsrp1ap9,vsrp1ap9,Memory Utilization,Baseline,vsrp1ap9-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,4371,4371.916667,4449,vsrq2cs1,vsrq2cs1,Memory Utilization,Baseline,vsrq2cs1-Memory Utilization-_self-Baseline,MB
Used Memory MBytes (SUSE Linux Enterprise Server 11),_self,2017-11-10T12:00:00Z,7959,7976.75,8035,vsrt1ap1,vsrt1ap1,Memory Utilization,Baseline,vsrt1ap1-Memory Utilization-_self-Baseline,MB
