Name,External Id,Data Center
CLS473,CLS473,Rogers CoLo Data Center
CLS474,CLS474,Rogers CoLo Data Center
CLS475,CLS475,WCP Data Center
CLS476,CLS476,WCP Data Center
CLS477,CLS477,WCP Data Center
CLS478,CLS478,WCP Data Center
CLS479,CLS479,WCP Data Center
CLS480,CLS480,WCP Data Center
CLS481,CLS481,Rogers CoLo Data Center
CLS482,CLS482,WCP Data Center
CLS483,CLS483,WCP Data Center
CLS484,CLS484,Rogers CoLo Data Center
CLS485,CLS485,WCP Data Center
CLS487,CLS487,WCP Data Center
cls488,cls488,WCP Data Center
cls489,cls489,WCP Data Center
cls490,cls490,WCP Data Center
CLS491,CLS491,Rogers CoLo Data Center
CLS493,CLS493,WCP Data Center
CLS494,CLS494,WCP Data Center
CLS496,CLS496,WCP Data Center
CLS497,CLS497,WCP Data Center
CLS498,CLS498,WCP Data Center
CLS501,CLS501,WCP Data Center
CLS504,CLS504,WCP Data Center
CLS506,CLS506,
CLW012,CLW012,
clw016,clw016,
CLW019,CLW019,
clw020,clw020,
clw026,clw026,
clw028,clw028,
CLW030,CLW030,
clw036,clw036,
CNCASHUB01,CNCASHUB01,
CNCASHUB02,CNCASHUB02,
CNCEPDC01,CNCEPDC01,
CNDHCP01,CNDHCP01,
CNF001,CNF001,
CNF002,CNF002,
cnf004old,cnf004old,
CNF006,CNF006,
cnf010-w,cnf010-w,
cnf012,cnf012,
CNF014,CNF014,
CNF016,CNF016,
cnf018,cnf018,
CNW005,CNW005,
CNW006,CNW006,
CNW010,CNW010,
CNW014,CNW014,
CNW018,CNW018,
CNW020,CNW020,
CNW021,CNW021,
CNW022,CNW022,
CNW024,CNW024,
CNW028-China FTP,CNW028-China FTP,
CNW035,CNW035,
CNW036,CNW036,
CNW038,CNW038,
CNW039,CNW039,
CNW040,CNW040,
CNW041,CNW041,
CNW043,CNW043,
CNW044,CNW044,
CNW046,CNW046,
CNW049,CNW049,
CNWSCOM035PD,CNWSCOM035PD,
CNXMBX03,CNXMBX03,
CNXMBX04,CNXMBX04,
COLDC1,COLDC1,
COLDLAKET-1260,COLDLAKET-1260,
COLFIS1,COLFIS1,
COLO-01-RB-INT9350-001,COLO-01-RB-INT9350-001,Rogers CoLo Data Center
COLO-01-RB-INT9350-002,COLO-01-RB-INT9350-002,Rogers CoLo Data Center
colo-01-sh5055-prim.hq,colo-01-sh5055-prim.hq,Rogers CoLo Data Center
COS001,COS001,WCP Data Center
COS005,COS005,
COS005,COS005,
COS006,COS006,
cpk001,cpk001,
cpk002,cpk002,
cpk003,cpk003,
cpk004,cpk004,
CQS000,CQS000,WCP Data Center
CTX001,CTX001,WCP Data Center
CTX002,CTX002,WCP Data Center
CTX005,CTX005,
CTX008,CTX008,WCP data centre
CTX009,CTX009,WCP Data Center
ctx011.hq,ctx011.hq,
CTX019,CTX019,
CTX020,CTX020,
CTX021,CTX021,WCP Data Center
CTX022,CTX022,WCP Data Center
CTX023,CTX023,WCP Data Center
ctx024,ctx024,
ctx025,ctx025,
CTX026,CTX026,
ctx027.hq,ctx027.hq,
CTX028,CTX028,
ctx029.hq,ctx029.hq,
ctx030.hq,ctx030.hq,
ctx031,ctx031,
CTX040,CTX040,
CTX041,CTX041,
CTX042,CTX042,
ctx050.hq,ctx050.hq,
ctx051.hq,ctx051.hq,
ctx052.hq,ctx052.hq,
ctx053.hq,ctx053.hq,
ctx054.hq,ctx054.hq,
ctx055.hq,ctx055.hq,
ctx056.hq,ctx056.hq,
ctx057.hq,ctx057.hq,
ctx058.hq,ctx058.hq,
ctx059,ctx059,
CTX060,CTX060,
CTX061,CTX061,
CTX065,CTX065,WCP Data Center
CTX066,CTX066,Rogers CoLo Data Center
CTX067,CTX067,Rogers CoLo Data Center
ctx070,ctx070,
ctx072,ctx072,
CTX073,CTX073,
ctx074.hq,ctx074.hq,
ctx075.hq,ctx075.hq,
ctx076.hq,ctx076.hq,
ctx077.hq,ctx077.hq,
ctx078.hq,ctx078.hq,
ctx080,ctx080,
ctx081,ctx081,
ctx090.hq,ctx090.hq,
ctx110.hq,ctx110.hq,
ctx111.hq,ctx111.hq,
CTX150,CTX150,
CTX151,CTX151,
ctx152.hq,ctx152.hq,
ctx160.hq,ctx160.hq,
ctx199.hq,ctx199.hq,
CTX201,CTX201,WCP Data Center
CTX202,CTX202,WCP Data Center
CTX211,CTX211,
CTX212,CTX212,
ctx250.hq,ctx250.hq,
ctx251.hq,ctx251.hq,
CTX301,CTX301,WCP Data Center
CTX302,CTX302,WCP Data Center
CTX311,CTX311,WCP data centre
CTX312,CTX312,WCP data centre
CTX313,CTX313,WCP data centre
CTX314,CTX314,WCP data centre
CTX315,CTX315,WCP data centre
CTX316,CTX316,WCP data centre
CTX317,CTX317,WCP data centre
CTX318,CTX318,WCP Data Center
CTX319,CTX319,Rogers CoLo Data Center
CTX320,CTX320,Rogers CoLo Data Center
CTX321,CTX321,WCP Data Center
CTX322,CTX322,WCP Data Center
CTX323,CTX323,Rogers CoLo Data Center
CTX324,CTX324,Rogers CoLo Data Center
CTX340,CTX340,WCP data centre
CTX341,CTX341,COLo datacentre
CTX342,CTX342,WCP data centre
CTX343,CTX343,
CTX350,CTX350,WCP Data Center
CTX351,CTX351,WCP Data Center
CTX352,CTX352,WCP Data Center
CTX353,CTX353,Rogers CoLo Data Center
CTX361,CTX361,Rogers CoLo Data Center
CTX362,CTX362,Rogers CoLo Data Center
CTX371,CTX371,WCP data centre
CTX380,CTX380,
CTX390,CTX390,
CTX701,CTX701,WCP Data Center
CTX702,CTX702,Rogers CoLo Data Center
CTX710,CTX710,WCP Data Center
CTX711,CTX711,Rogers CoLo Data Center
CTX750,CTX750,WCP Data Center
CTX760,CTX760,WCP Data Center
CTX800,CTX800,WCP Data Center
CTX801,CTX801,Rogers CoLo Data Center
CTX802,CTX802,WCP Data Center
CTX900,CTX900,
CTX913,CTX913,WCP Data Center
CTX914,CTX914,WCP Data Center
ctx951,ctx951,
ctx952.hq,ctx952.hq,
ctx953.hq,ctx953.hq,
ctx999.hq,ctx999.hq,
CTXD01,CTXD01,
CTXD02,CTXD02,WCP Data Center
CTXD04,CTXD04,WCP data centre
CTXD05,CTXD05,WCP data centre
CTXD06,CTXD06,WCP data centre
CTXDSF1,CTXDSF1,WCP Data Center
CTXDSF2,CTXDSF2,
CTXNG1,CTXNG1,
CTXNG2,CTXNG2,
CTXNG3,CTXNG3,WCP Data Center
CTXNG4,CTXNG4,
CTXPV1,CTXPV1,
CTXSF1,CTXSF1,WCP Data Center
CTXSF2,CTXSF2,Rogers CoLo Data Center
CTXSF3,CTXSF3,WCP Data Center
CTXSF4,CTXSF4,Rogers CoLo Data Center
CTXWIT1,CTXWIT1,
CTXWIT1,CTXWIT1,
CTXWIT2,CTXWIT2,
CTXWIT2,CTXWIT2,
cvapl001,cvapl001,
cvapl001a,cvapl001a,WCP Data Center
cvapl001a.hq.huskyenergy.com,cvapl001a.hq.huskyenergy.com,WCP Data Center
cvapl002.hq.huskyenergy.com,cvapl002.hq.huskyenergy.com,
cvapl003.hq.huskyenergy.com,cvapl003.hq.huskyenergy.com,
cvapl004.hq.huskyenergy.com,cvapl004.hq.huskyenergy.com,
cvapl005.huskyenergy.com,cvapl005.huskyenergy.com,WCP Data Center
cvapl006.huskyenergy.ca,cvapl006.huskyenergy.ca,
cvapl007.hq.huskyenergy.com,cvapl007.hq.huskyenergy.com,
cvapl008.hq.huskyenergy.com,cvapl008.hq.huskyenergy.com,
cvapl009.hq.huskyenergy.com,cvapl009.hq.huskyenergy.com,
cvapl010.hq.huskyenergy.com,cvapl010.hq.huskyenergy.com,
cvapl011.hq.huskyenergy.com,cvapl011.hq.huskyenergy.com,Rogers CoLo Data Center
cvapl012.hq.huskyenergy.com,cvapl012.hq.huskyenergy.com,
cvapl013.hq.huskyenergy.com,cvapl013.hq.huskyenergy.com,
cvapl014.hq.huskyenergy.com,cvapl014.hq.huskyenergy.com,
cvapl015.hq.huskyenergy.com,cvapl015.hq.huskyenergy.com,WCP Data Center
cvapl016.hq.huskyenergy.com,cvapl016.hq.huskyenergy.com,WCP Data Center
cvapl017.hq.huskyenergy.com,cvapl017.hq.huskyenergy.com,
cvapl018.hq.huskyenergy.com,cvapl018.hq.huskyenergy.com,
cvapl019.hq.huskyenergy.com,cvapl019.hq.huskyenergy.com,
cvapl020.hq.huskyenergy.com,cvapl020.hq.huskyenergy.com,Rogers CoLo Data Center
cvapl021,cvapl021,Rogers CoLo Data Center
cvapl022,cvapl022,
cvapl034,cvapl034,
cvapl035,cvapl035,
cvapl039,cvapl039,WCP Data Center
cvapl039,cvapl039,
CVS001.HQ,CVS001.HQ,
CVS002.HQ,CVS002.HQ,
cvs033,cvs033,
cvs034,cvs034,
cvs035,cvs035,
cvs036,cvs036,
cvs038,cvs038,
cvs039,cvs039,
cvs040,cvs040,
cvs042,cvs042,
cvs043,cvs043,
cvs044,cvs044,
cvs045,cvs045,
cvs047,cvs047,
cvs048,cvs048,
cvs049,cvs049,
cvs050,cvs050,
cvs051,cvs051,
cvs052,cvs052,
cvs053,cvs053,
cvs054,cvs054,
cvs055,cvs055,
cvs070.hq,cvs070.hq,
cvs071,cvs071,
cvs072.hq,cvs072.hq,
cvs073.hq,cvs073.hq,
cvs074.hq,cvs074.hq,
cvs075.hq,cvs075.hq,
cvs076.hq,cvs076.hq,
cvs077.hq,cvs077.hq,
CVS090,CVS090,
CVS091,CVS091,
CVS092,CVS092,
CVS093,CVS093,
CVS094,CVS094,
CVS095,CVS095,
CVS101,CVS101,
CVS102,CVS102,
CVS103,CVS103,
CVS104,CVS104,
CVS105,CVS105,
CVS106,CVS106,
CVS107,CVS107,
CVS108,CVS108,
CVS109,CVS109,
CVS110,CVS110,
CVS110.HQ,CVS110.HQ,
CVS111,CVS111,
CVS111.HQ,CVS111.HQ,
CVS112,CVS112,
CVS112.HQ,CVS112.HQ,
CVS113.HQ,CVS113.HQ,
CVS114.HQ,CVS114.HQ,
CVS115.HQ,CVS115.HQ,
CVS116.HQ,CVS116.HQ,
CVS117.HQ,CVS117.HQ,
CVS118.HQ,CVS118.HQ,
CVS119.HQ,CVS119.HQ,
CVS120.HQ,CVS120.HQ,
CVS121.HQ,CVS121.HQ,
CVS122.HQ,CVS122.HQ,
CVS123.HQ,CVS123.HQ,
CVS124.HQ,CVS124.HQ,
CVS125.HQ,CVS125.HQ,
CVS126.HQ,CVS126.HQ,
CVS127.HQ,CVS127.HQ,
CVS128.HQ,CVS128.HQ,
CVS129.HQ,CVS129.HQ,
CVS130.HQ,CVS130.HQ,
CVS131.HQ,CVS131.HQ,
CVS132.HQ,CVS132.HQ,
CVS133.HQ,CVS133.HQ,
CVS134.HQ,CVS134.HQ,
CVS135.HQ,CVS135.HQ,
CVS136.HQ,CVS136.HQ,
CVS137.HQ,CVS137.HQ,
CVS138.HQ,CVS138.HQ,
CVS139.HQ,CVS139.HQ,
CVS140.HQ,CVS140.HQ,
CVS141.HQ,CVS141.HQ,
CVS142.HQ,CVS142.HQ,
CVS143.HQ,CVS143.HQ,
CVS144.HQ,CVS144.HQ,
CVS145.HQ,CVS145.HQ,
CVS146.HQ,CVS146.HQ,
CVS147.HQ,CVS147.HQ,
CVS148.HQ,CVS148.HQ,
CVS149.HQ,CVS149.HQ,
CVS150.HQ,CVS150.HQ,
CVS151.HQ,CVS151.HQ,
CVS152.HQ,CVS152.HQ,
CVS153.HQ,CVS153.HQ,
CVS154.HQ,CVS154.HQ,
CVS155.HQ,CVS155.HQ,
CVS156.HQ,CVS156.HQ,
CVS157.HQ,CVS157.HQ,
cvs170.hq,cvs170.hq,
cvs171.hq,cvs171.hq,
cvs172.hq,cvs172.hq,
cvs173.hq,cvs173.hq,
cvs174.hq,cvs174.hq,
CVS201,CVS201,
CVS202,CVS202,
CVS203,CVS203,
CVS204,CVS204,
CVS205,CVS205,
CVS206,CVS206,
CVS207,CVS207,
CVS208,CVS208,
CVS209,CVS209,
CVS210,CVS210,
CVS211,CVS211,
CVS212,CVS212,
CVS213,CVS213,
CVS214,CVS214,
CVS215,CVS215,
CVS216,CVS216,
CVS217,CVS217,
CVS218,CVS218,
CVS219,CVS219,
CVS220,CVS220,
CVS221,CVS221,
CVS222,CVS222,
CVS223,CVS223,
CVS224,CVS224,
CVS225,CVS225,
CVS226,CVS226,
CVS227,CVS227,
CVS228,CVS228,
CVS229,CVS229,
CVS230,CVS230,
CVS231,CVS231,
CVS232,CVS232,
CVS233,CVS233,
CVS234,CVS234,
CVS235,CVS235,
CVS236,CVS236,
CVS237,CVS237,
CVS238,CVS238,
CVS239,CVS239,
CVS240,CVS240,
CVS241,CVS241,
CVS242,CVS242,
CVS243,CVS243,
CVS244,CVS244,
CVS245.HQ,CVS245.HQ,
CVS3001,CVS3001,
CVS3002,CVS3002,
CVS3003,CVS3003,
CVS3004,CVS3004,
CVS3005,CVS3005,
CVS3006,CVS3006,
CVS3007,CVS3007,
CVS3008,CVS3008,
CVS3009,CVS3009,
CVS301,CVS301,
CVS3010,CVS3010,
CVS3011,CVS3011,
CVS3012,CVS3012,
CVS3013,CVS3013,
CVS3014,CVS3014,
CVS3015,CVS3015,
CVS3016,CVS3016,
CVS3017,CVS3017,
CVS3018,CVS3018,
CVS3019,CVS3019,
CVS302,CVS302,
CVS3020,CVS3020,
CVS3021,CVS3021,
CVS3022,CVS3022,
CVS3023,CVS3023,
CVS3024,CVS3024,
CVS3025,CVS3025,
CVS3026,CVS3026,
CVS3027,CVS3027,
CVS3028,CVS3028,
CVS3029,CVS3029,
CVS303,CVS303,
CVS3030,CVS3030,
CVS3031,CVS3031,
CVS3032,CVS3032,
CVS3033,CVS3033,
CVS3034,CVS3034,
CVS3035,CVS3035,
CVS3036,CVS3036,
CVS304,CVS304,
CVS305,CVS305,
CVS306,CVS306,
CVS307,CVS307,
CVS308,CVS308,
CVS309,CVS309,
CVS310,CVS310,
CVS3101,CVS3101,
CVS3102,CVS3102,
CVS3103,CVS3103,
CVS3104,CVS3104,
CVS3105,CVS3105,
CVS3106,CVS3106,
CVS3107,CVS3107,
CVS3108,CVS3108,
CVS3109,CVS3109,
CVS311,CVS311,
CVS3110,CVS3110,
CVS3111,CVS3111,
CVS3112,CVS3112,
CVS3113,CVS3113,
CVS3114,CVS3114,
CVS3115,CVS3115,
CVS3116,CVS3116,
CVS3117,CVS3117,
CVS3118,CVS3118,
CVS3119,CVS3119,
CVS312,CVS312,
CVS3120,CVS3120,
CVS3121,CVS3121,
CVS3122,CVS3122,
CVS3123,CVS3123,
CVS3124,CVS3124,
CVS3125,CVS3125,
CVS3126,CVS3126,
CVS3127,CVS3127,
CVS3128,CVS3128,
CVS3129,CVS3129,
CVS313,CVS313,
CVS3130,CVS3130,
CVS3131,CVS3131,
CVS3132,CVS3132,
CVS3133,CVS3133,
CVS3134,CVS3134,
CVS3135,CVS3135,
CVS3136,CVS3136,
CVS314,CVS314,
CVS315,CVS315,
CVS316,CVS316,
CVS317,CVS317,
CVS318,CVS318,
CVS319,CVS319,
CVS320,CVS320,
CVS3200,CVS3200,
CVS3201,CVS3201,
CVS3202,CVS3202,
CVS3203,CVS3203,
CVS3204,CVS3204,
CVS3205,CVS3205,
CVS3206,CVS3206,
CVS3207,CVS3207,
CVS3208,CVS3208,
CVS3209,CVS3209,
CVS321,CVS321,
CVS3210,CVS3210,
CVS3211,CVS3211,
CVS3212,CVS3212,
CVS3213,CVS3213,
CVS3214,CVS3214,
CVS3215,CVS3215,
CVS3216,CVS3216,
CVS3217,CVS3217,
CVS3218,CVS3218,
CVS3219,CVS3219,
CVS322,CVS322,
CVS3220,CVS3220,
CVS3221,CVS3221,
CVS3222,CVS3222,
CVS3223,CVS3223,
CVS3224,CVS3224,
CVS3225,CVS3225,
CVS3226,CVS3226,
CVS3227,CVS3227,
CVS3228,CVS3228,
CVS3229,CVS3229,
CVS323,CVS323,
CVS3230,CVS3230,
CVS3231,CVS3231,
CVS3232,CVS3232,
CVS3233,CVS3233,
CVS3234,CVS3234,
CVS3235,CVS3235,
CVS3236,CVS3236,
CVS3237,CVS3237,
CVS3238,CVS3238,
CVS3239,CVS3239,
CVS324,CVS324,
CVS3240,CVS3240,
CVS3241,CVS3241,
CVS3242,CVS3242,
CVS3243,CVS3243,
CVS3244,CVS3244,
CVS3245,CVS3245,
CVS3246,CVS3246,
CVS3247,CVS3247,
CVS3248,CVS3248,
CVS3249,CVS3249,
CVS325,CVS325,
CVS326,CVS326,
CVS327,CVS327,
CVS328,CVS328,
CVS329,CVS329,
CVS330,CVS330,
CVS3301,CVS3301,
CVS3302,CVS3302,
CVS3303,CVS3303,
CVS3304,CVS3304,
CVS3305,CVS3305,
CVS3306,CVS3306,
CVS3307,CVS3307,
CVS3308,CVS3308,
CVS3309,CVS3309,
CVS331,CVS331,
CVS3310,CVS3310,
CVS3311,CVS3311,
CVS3312,CVS3312,
CVS3313,CVS3313,
CVS3314,CVS3314,
CVS3315,CVS3315,
CVS3316,CVS3316,
CVS3317,CVS3317,
CVS3318,CVS3318,
CVS3319,CVS3319,
CVS332,CVS332,
CVS3320,CVS3320,
CVS3321,CVS3321,
CVS3322,CVS3322,
CVS3323,CVS3323,
CVS3324,CVS3324,
CVS3325,CVS3325,
CVS3326,CVS3326,
CVS3327,CVS3327,
CVS3328,CVS3328,
CVS3329,CVS3329,
CVS333,CVS333,
CVS3330,CVS3330,
CVS3331,CVS3331,
CVS3332,CVS3332,
CVS3333,CVS3333,
CVS3334,CVS3334,
CVS3335,CVS3335,
CVS3336,CVS3336,
CVS3337,CVS3337,
CVS3338,CVS3338,
CVS3339,CVS3339,
CVS334,CVS334,
CVS3340,CVS3340,
CVS3341,CVS3341,
CVS3342,CVS3342,
CVS3343,CVS3343,
CVS3344,CVS3344,
CVS3345,CVS3345,
CVS3346,CVS3346,
CVS3347,CVS3347,
CVS3348,CVS3348,
CVS3349,CVS3349,
CVS335,CVS335,
CVS3350,CVS3350,
CVS3351,CVS3351,
CVS3352,CVS3352,
CVS3353,CVS3353,
CVS3354,CVS3354,
CVS3355,CVS3355,
CVS3356,CVS3356,
CVS3357,CVS3357,
CVS3358,CVS3358,
CVS3359,CVS3359,
CVS336,CVS336,
CVS3360,CVS3360,
CVS3361,CVS3361,
CVS3362,CVS3362,
CVS3363,CVS3363,
CVS3364,CVS3364,
CVS3365,CVS3365,
CVS3366,CVS3366,
CVS3367,CVS3367,
CVS3368,CVS3368,
CVS3369,CVS3369,
CVS337,CVS337,
CVS3370,CVS3370,
CVS3371,CVS3371,
CVS3372,CVS3372,
CVS3373,CVS3373,
CVS3374,CVS3374,
CVS3375,CVS3375,
CVS3376,CVS3376,
CVS3377,CVS3377,
CVS3378,CVS3378,
CVS3379,CVS3379,
CVS338,CVS338,
CVS3380,CVS3380,
CVS3381,CVS3381,
CVS3382,CVS3382,
CVS3383,CVS3383,
CVS3384,CVS3384,
CVS3385,CVS3385,
CVS3386,CVS3386,
CVS339,CVS339,
CVS340,CVS340,
CVS341,CVS341,
CVS342,CVS342,
CVS343,CVS343,
CVS344,CVS344,
CVS345,CVS345,
CVS346,CVS346,
CVS347,CVS347,
CVS348,CVS348,
cvs352,cvs352,
CVS3601,CVS3601,
CVS3602,CVS3602,
CVS3701,CVS3701,
CVS3702,CVS3702,
CVS3801,CVS3801,
CVS3802,CVS3802,
cvs401,cvs401,
cvs402,cvs402,
cvs403,cvs403,
cvs404,cvs404,
cvs405,cvs405,
cvs406,cvs406,
cvs407,cvs407,
cvs408,cvs408,
cvs409,cvs409,
CVS504,CVS504,
CVS505,CVS505,
CVS506,CVS506,
CVS507,CVS507,
CVS508,CVS508,
CVS509,CVS509,
CVS510,CVS510,
CVS511,CVS511,
CVS512,CVS512,
CVS523,CVS523,
CVS524,CVS524,
CVS525,CVS525,
CVS526,CVS526,
CVS527,CVS527,
CVS528,CVS528,
CVS539,CVS539,
CVS540,CVS540,
CVS541,CVS541,
CVS542,CVS542,
CVS543,CVS543,
CVS544,CVS544,
CVS555,CVS555,
CVS556,CVS556,
CVS557,CVS557,
CVS558,CVS558,
CVS559,CVS559,
CVS560,CVS560,
CVS561,CVS561,
CVS562,CVS562,
CVS563,CVS563,
CVS564,CVS564,
CVS571,CVS571,
CVS572,CVS572,
CVS573,CVS573,
CVS574,CVS574,
CVS575,CVS575,
CVS576,CVS576,
CVS577,CVS577,
CVS578,CVS578,
CVS579,CVS579,
CVSB000,CVSB000,
CVSB001,CVSB001,
CVSB007,CVSB007,
CVSR000,CVSR000,
CVSR001,CVSR001,
CVSR002,CVSR002,
CVSR003,CVSR003,
CVSR004,CVSR004,
cwa,cwa,
CWF001,CWF001,
CWF002,CWF002,
cwf003.hq,cwf003.hq,
cwf004.hq,cwf004.hq,
CWF005,CWF005,WCP data centre
cwf006.hq,cwf006.hq,
cwf007.hq,cwf007.hq,
cwf008.hq,cwf008.hq,
cwf009.hq,cwf009.hq,
cwf012.hq,cwf012.hq,
cwf013.hq,cwf013.hq,
CWF014,CWF014,WCP data centre
CWF016,CWF016,WCP Data Center
CWF017,CWF017,
cwf019.hq,cwf019.hq,
CWF020,CWF020,WCP data centre
CWF020 HOST,CWF020 HOST,
CWF021,CWF021,WCP Data Center
CWF022,CWF022,WCP Data Center
cwf023.hq,cwf023.hq,
cwf024.hq,cwf024.hq,
CWF026,CWF026,WCP Data Center
CWF027,CWF027,WCP data centre
CWF028,CWF028,COLo datacentre
CWF030,CWF030,WCP data centre
cwf032.hq,cwf032.hq,
CWF035,CWF035,WCP Data Center
CWF036,CWF036,WCP Data Center
CWF038,CWF038,WCP Data Center
cwf039.hq,cwf039.hq,
cwf040.hq,cwf040.hq,
cwf041.hq,cwf041.hq,
CWF042,CWF042,WCP Data Center
cwf044.hq,cwf044.hq,
CWF047,CWF047,
CWF048,CWF048,
cwf049,cwf049,
CWF050,CWF050,
CWF052,CWF052,
CWF053,CWF053,WCP Data Center
cwf053-lo,cwf053-lo,
CWF057,CWF057,
cwf058.hq,cwf058.hq,
CWF059,CWF059,
cwf061.hq,cwf061.hq,
cwf062.hq,cwf062.hq,
cwf063.hq,cwf063.hq,
cwf064.hq,cwf064.hq,
cwf065.hq,cwf065.hq,
CWF066,CWF066,Rogers CoLo Data Center
cwf066-lo,cwf066-lo,
CWF067,CWF067,
cwf068,cwf068,
CWF069,CWF069,
CWF070,CWF070,
cwf071,cwf071,
CWF071_to_be_deleted,CWF071_to_be_deleted,
CWF072,CWF072,
cwf073.hq,cwf073.hq,
CWF075,CWF075,WCP Data Center
CWF076,CWF076,WCP Data Center
CWF077,CWF077,
CWF078,CWF078,
CWF079,CWF079,WCP Data Center
CWF080,CWF080,WCP Data Center
CWF081,CWF081,
CWF082,CWF082,
cwf083,cwf083,
cwf084.hq,cwf084.hq,
CWF085,CWF085,WCP Data Center
CWF086,CWF086,WCP Data Center
CWF088,CWF088,
CWF089,CWF089,
cwf090,cwf090,
CWF091,CWF091,
cwf093,cwf093,
cwf093,cwf093,
cwf094-lo,cwf094-lo,
cwf096.hq,cwf096.hq,
CWF097,CWF097,
CWF098,CWF098,
CWF099,CWF099,WCP Data Center
cwf100.hq,cwf100.hq,
CWF1001,CWF1001,WCP data centre
CWF1002,CWF1002,WCP Data Center
CWF1003,CWF1003,WCP Data Center
CWF1004,CWF1004,WCP Data Center
CWF1005,CWF1005,WCP Data Center
CWF1006,CWF1006,WCP Data Center
CWF1008,CWF1008,WCP Data Center
CWF1009,CWF1009,
CWF101,CWF101,
CWF1010,CWF1010,
CWF1011,CWF1011,WCP Data Center
CWF1012,CWF1012,WCP data centre
CWF1013,CWF1013,COLo datacentre
cwf1014.hq,cwf1014.hq,
cwf1015.hq,cwf1015.hq,
CWF1016,CWF1016,WCP Data Center
CWF1017,CWF1017,
CWF1018,CWF1018,
cwf1019.hq,cwf1019.hq,
cwf102.hq,cwf102.hq,
CWF1020,CWF1020,WCP Data Center
cwf1021.hq,cwf1021.hq,
CWF1022,CWF1022,WCP Data Center
CWF1023,CWF1023,WCP Data Center
CWF1024,CWF1024,WCP Data Center
CWF1025,CWF1025,
CWF1026,CWF1026,
CWF1027,CWF1027,
cwf1028.hq,cwf1028.hq,
CWF1029,CWF1029,WCP Data Center
cwf103.hq,cwf103.hq,
CWF1030-01,CWF1030-01,
CWF1030-02,CWF1030-02,
CWF1032,CWF1032,WCP Data Center
cwf1033.hq,cwf1033.hq,
cwf1034.hq,cwf1034.hq,
cwf1035,cwf1035,
CWF1036,CWF1036,WCP Data Center
cwf1037,cwf1037,
cwf1039,cwf1039,
CWF104,CWF104,WCP Data Center
cwf1040,cwf1040,
CWF1041,CWF1041,WCP Data Center
CWF1042,CWF1042,WCP Data Center
CWF1043,CWF1043,WCP Data Center
CWF1044,CWF1044,WCP Data Center
CWF1049,CWF1049,WCP Data Center
CWF105,CWF105,
CWF1050,CWF1050,
CWF1051,CWF1051,
CWF1052,CWF1052,
cwf1053.hq,cwf1053.hq,
CWF1054,CWF1054,
CWF1055,CWF1055,
cwf1056.hq,cwf1056.hq,
cwf1057.hq,cwf1057.hq,
CWF1058,CWF1058,
CWF1058,CWF1058,
cwf1059,cwf1059,
CWF106,CWF106,WCP Data Center
cwf1060,cwf1060,
cwf1065,cwf1065,
CWF1066,CWF1066,WCP Data Center
CWF1067,CWF1067,WCP Data Center
CWF1068,CWF1068,
CWF1069,CWF1069,
CWF107,CWF107,
CWF1070,CWF1070,WCP Data Center
CWF1071,CWF1071,WCP Data Center
CWF1072,CWF1072,WCP Data Center
CWF1073,CWF1073,WCP Data Center
CWF1074,CWF1074,WCP Data Center
CWF1075,CWF1075,
cwf1077.hq,cwf1077.hq,
CWF1078,CWF1078,
CWF1079,CWF1079,
CWF108,CWF108,
CWF1080,CWF1080,
CWF1081,CWF1081,
CWF1082,CWF1082,
CWF1083,CWF1083,
CWF1084,CWF1084,
CWF1085,CWF1085,
cwf109,cwf109,
CWF1092,CWF1092,WCP Data Center
CWF1093,CWF1093,WCP Data Center
CWF1094,CWF1094,WCP Data Center
CWF1095,CWF1095,WCP Data Center
CWF1096,CWF1096,WCP Data Center
CWF1097,CWF1097,WCP Data Center
CWF1098,CWF1098,
CWF1099,CWF1099,WCP Data Center
CWF110,CWF110,WCP Data Center
CWF1100,CWF1100,
CWF1101,CWF1101,
CWF1102,CWF1102,
CWF110TS,CWF110TS,
CWF111,CWF111,
CWF1111,CWF1111,WCP data centre
CWF1112,CWF1112,COLo datacentre
CWF112,CWF112,
CWF113,CWF113,WCP data centre
CWF114,CWF114,WCP data centre
CWF116,CWF116,
cwf117.hq,cwf117.hq,
CWF120,CWF120,Rogers CoLo Data Center
CWF121,CWF121,AirDrie data centre
CWF122,CWF122,WCP Data Center
CWF123,CWF123,WCP Data Center
CWF124,CWF124,
CWF125,CWF125,
cwf128.hq,cwf128.hq,
cwf129.hq,cwf129.hq,
CWF131,CWF131,
cwf132,cwf132,
cwf133.hq,cwf133.hq,
CWF136,CWF136,
CWF137,CWF137,COLo datacentre
cwf137.hq,cwf137.hq,
CWF138,CWF138,WCP data centre
CWF139,CWF139,
cwf140-lo,cwf140-lo,
cwf141-lo,cwf141-lo,
CWF142,CWF142,
cwf143.hq,cwf143.hq,
cwf144.hq,cwf144.hq,
cwf145.hq,cwf145.hq,
cwf146.hq,cwf146.hq,
cwf147.hq,cwf147.hq,
CWF148,CWF148,
cwf149.hq,cwf149.hq,
cwf150.hq,cwf150.hq,
cwf151.hq,cwf151.hq,
cwf152,cwf152,
cwf153.hq,cwf153.hq,
cwf154.hq,cwf154.hq,
CWF155,CWF155,
cwf156.hq,cwf156.hq,
CWF157,CWF157,WCP Data Center
CWF158,CWF158,WCP Data Center
cwf159.hq,cwf159.hq,
cwf161-lo,cwf161-lo,
