"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","EFFECTIVE_DATE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000fzlJAAQ","103023604001W400","GREE 103/02-36-040-01W4/00","WI","01-AUG-09","26-MAY-09","","Item Updated"
"a8k16000000fzlMAAQ","107013304001W400","GREE 107/01-33-040-01W4/00","WI","01-AUG-09","26-MAY-09","","Item Updated"
"a8k16000000fzeLAAQ","1D3123304001W402","GREE 1D3/12-33-040-01W4/02","WI","01-AUG-09","26-MAY-09","","Item Updated"
"a8k16000000fzXGAAY","112082004923W300","GULH 112/08-20-049-23W3 WSEC","WI","01-JUL-09","26-MAY-09","747.6","Item Updated"
"a8k16000000fzlIAAQ","112091005123W300","GULH 112/09-10-051-23W3 SPRK","WI","01-JUL-09","26-MAY-09","1412","Item Updated"
"a8k16000000fzp6AAA","191051105022W300","GULH 191/05-11-050-22W3 WSEC","WI","01-JUL-09","26-MAY-09","168.1","Item Updated"
"a8k16000000fzXFAAY","102060104924W300","LCSI 102/06-01-049-24W3/00","WI","01-JUL-09","26-MAY-09","433.7","Item Updated"
"a8k16000000fzp5AAA","121120104924W302","LCSI 121/12-01-049-24W3/02","WI","01-JUL-09","26-MAY-09","252.8","Item Updated"
"a8k16000000fzeKAAQ","121031104924W300","LSDH 121/03-11-049-24W3 WSEC","WI","01-NOV-09","26-MAY-09","325.6","Item Updated"
"a8k16000000fzTwAAI","191030704821W302","RUSH 191/03-07-048-21W3 WSEC","WI","01-JUL-09","26-MAY-09","0","Item Updated"
"a8k16000000fzTrAAI","111021905125W300","TNNH 111/02-19-051-25W3 MCLN","WI","01-JUL-09","26-MAY-09","153","Item Updated"
"a8k16000000fzTsAAI","131163601417W300","WEBB 131/16-36-014-17W3 CNTR","WI","01-AUG-09","26-MAY-09","","Item Updated"
"a8k16000000fzTuAAI","1B0023104506W400","WWNM 1B0/02-31-045-06W4/00","WI","01-AUG-09","26-MAY-09","29","Item Updated"
"a8k16000000fzTnAAI","1D0133004506W400","WWNM 1D0/13-30-045-06W4/00","WI","01-AUG-09","26-MAY-09","71","Item Updated"
"a8k16000000fzamAAA","1D0143004506W400","WWNM 1D0/14-30-045-06W4/00","WI","01-AUG-09","26-MAY-09","50","Item Updated"
"a8k16000000fzanAAA","100083004801W400","ANEH 100/08-30-048-01W4/00","WI","01-AUG-09","25-MAY-09","0","Item Updated"
"a8k16000000fzToAAI","101163104924W303","BGLH 101/16-31-049-24W3 WSEC","WI","01-JUL-09","25-MAY-09","774","Item Updated"
"a8k16000000fzX1AAI","111082504925W302","BGLH 111/08-25-049-25W3/02 SPRK","WI","01-JUL-09","25-MAY-09","336","Item Updated"
"a8k16000000fzTvAAI","111110405024W304","BGLH 111/11-04-050-24W3 MCLN","WI","01-JUL-09","25-MAY-09","324","Item Updated"
"a8k16000000fzTpAAI","121021001617W300","CANT 121/02-10-016-17W3 CNTR","WI","01-AUG-09","25-MAY-09","","Item Updated"
"a8k16000000fzX2AAI","191063601517W300","CANT 191/06-36-015-17W3 RSRY","WI","01-JUL-09","25-MAY-09","","Item Updated"
"a8k16000000fzTqAAI","191063601517W300","CANT 191/06-36-015-17W3 RSRY","WI","01-AUG-09","25-MAY-09","","Item Updated"
"a8k16000000fzTtAAI","111023605125W300","CLTH 111/02-36-051-25W3 GP","WI","01-JUL-09","25-MAY-09","263.8","Item Updated"
"a8k16000000fzb1AAA","111092104819W300","EDMH 111/09-21-048-19W3 WSEC","WI","01-JUL-09","25-MAY-09","4596.9","Item Updated"
"a8k16000000fzavAAA","191121904919W300","EDMH 191/12-19-049-19W3/00","WI","01-AUG-09","25-MAY-09","34.7","Item Updated"
"a8k16000000fzB2AAI","111041105022W300","GULH 111/04-11-050-22W3 WSEC","WI","01-JUL-09","25-MAY-09","757.6","Item Updated"
"a8k16000000fzB4AAI","111082104923W300","GULH 111/08-21-049-23W3 WSEC","WI","01-JUL-09","25-MAY-09","133.5","Item Updated"
"a8k16000000fzB6AAI","111111005123W300","GULH 111/11-10-051-23W3 SPRK","WI","01-JUL-09","25-MAY-09","617","Item Updated"
"a8k16000000fz7VAAQ","121040104924W300","LCSI 121/04-01-049-24W3/00","WI","01-JUL-09","25-MAY-09","322.5","Item Updated"
"a8k16000000fz7XAAQ","122050104924W300","LCSI 122/05-01-049-24W3/00","WI","01-SEP-09","25-MAY-09","18.6","Item Updated"
"a8k16000000fzAwAAI","121161404824W303","LSDH 121/16-14-048-24W3 MNVL","WI","01-JUL-09","25-MAY-09","96.5","Item Updated"
"a8k16000000fzX6AAI","111150205020W300","MCSI 111/15-02-050-20W3/00","WI","01-JUL-09","25-MAY-09","67.4","Item Updated"
"a8k16000000fzeMAAQ","191160205020W308","MRVH 191/16-02-050-20W3 WSEC","WI","01-JUL-09","25-MAY-09","289","Item Updated"
"a8k16000000fzX3AAI","111151504822W302","RUSH 111/15-15-048-22W3 WSEC","WI","01-JUL-09","25-MAY-09","32.9","Item Updated"
"a8k16000000fzX5AAI","191060704821W300","RUSH 191/06-07-048-21W3 GP","WI","01-JUL-09","25-MAY-09","0","Item Updated"
"a8k16000000fzeNAAQ","191101905125W300","TNNH 191/10-19-051-25W3 SPRK","WI","01-JUL-09","25-MAY-09","469","Item Updated"
"a8k16000000fzX7AAI","111130601516W300","WEBB 111/13-06-015-16W3 CNTR","WI","01-AUG-09","25-MAY-09","","Item Updated"
"a8k16000000fzeTAAQ","191010505127W300","ABRH 191/01-05-051-27W3 SPRK","WI","01-JUL-09","24-MAY-09","620","Item Updated"
"a8k16000000fzX0AAI","103013004801W400","ANEH 103/01-30-048-01W4/00","WI","01-AUG-09","24-MAY-09","26","Item Updated"
"a8k16000000fzhkAAA","100102504806W403","ASCH 100/10-25-048-06W4/03","WI","01-JUL-09","24-MAY-09","949.2","Item Updated"
"a8k16000000fzhlAAA","111142304820W300","EDMH 111/14-23-048-20W3 GP","WI","01-JUL-09","24-MAY-09","93.4","Item Updated"
"a8k16000000fzX8AAI","191061904919W300","EDMH 191/06-19-049-19W3 CLNY","WI","01-AUG-09","24-MAY-09","79.4","Item Updated"
"a8k16000000fzhmAAA","1B0082804001W400","GREE 1B0/08-28-040-01W4/00","WI","01-AUG-09","24-MAY-09","","Item Updated"
"a8k16000000fzX4AAI","111102704923W300","GULH 111/10-27-049-23W3 WSEC","WI","01-JUL-09","24-MAY-09","60.1","Item Updated"
"a8k16000000fz7NAAQ","111121005123W300","GULH 111/12-10-051-23W3 WSEC","WI","01-JUL-09","24-MAY-09","643","Item Updated"
"a8k16000000fz7SAAQ","191153404922W300","GULH 191/15-34-049-22W3 WSEC","WI","01-JUL-09","24-MAY-09","323.8","Item Updated"
"a8k16000000fz7QAAQ","121030104924W300","LCSI 121/03-01-049-24W3/00","WI","01-JUL-09","24-MAY-09","213.2","Item Updated"
"a8k16000000fzlQAAQ","111120805120W300","MRVH 111/12-08-051-20W3/00","WI","01-JUL-09","24-MAY-09","94.9","Item Updated"
"a8k16000000fzoyAAA","131050704821W300","RUSH 131/05-07-048-21W3 GP","WI","01-JUL-09","24-MAY-09","0","Item Updated"
"a8k16000000fzovAAA","111062005125W300","TNNH 111/06-20-051-25W3 SPRK","WI","01-JUL-09","24-MAY-09","570","Item Updated"
"a8k16000000fzozAAA","111102905125W302","TNNH 111/10-29-051-25W3 GP","WI","01-JUL-09","24-MAY-09","415","Item Updated"
"a8k16000000fz3HAAQ","111133101416W300","WEBB 111/13-31-014-16W3 CNTR","WI","01-AUG-09","24-MAY-09","","Item Updated"
"a8k16000000g0wHAAQ","131150701516W300","WEBB 131/15-07-015-16W3 CNTR","WI","01-AUG-09","24-MAY-09","","Item Updated"
"a8k16000000fzp9AAA","102013004801W400","ANEH 102/01-30-048-01W4/00","WI","01-AUG-09","23-MAY-09","0","Item Updated"
"a8k16000000fzpAAAQ","100161504806W400","ASCH 100/16-15-048-06W4/00","WI","01-JUL-09","23-MAY-09","277.1","Item Updated"
"a8k16000000fzsiAAA","111110705024W303","BGLH 111/11-07-050-24W3 MNVL","WI","01-JUL-09","23-MAY-09","677","Item Updated"
"a8k16000000fzpBAAQ","111130705024W302","BGLH 111/13-07-050-24W3 SPRK","WI","01-JUL-09","23-MAY-09","1364","Item Updated"
"a8k16000000fzp8AAA","111072705123W300","CLTH 111/07-27-051-23W3 WSEC","WI","01-JUL-09","23-MAY-09","1209.4","Item Updated"
"a8k16000000fzKpAAI","111162604820W303","EDMH 111/16-26-048-20W3/03","WI","01-JUL-09","23-MAY-09","3","Item Updated"
"a8k16000000fzsgAAA","111143404922W300","GULH 111/14-34-049-22W3 WSEC","WI","01-JUL-09","23-MAY-09","89.4","Item Updated"
"a8k16000000fzsdAAA","112061005123W300","GULH 112/06-10-051-23W3 SPRK","WI","01-JUL-09","23-MAY-09","287","Item Updated"
"a8k16000000fzshAAA","121102504824W302","LSDH 121/10-25-048-24W3 MNVL","WI","01-JUL-09","23-MAY-09","145.4","Item Updated"
"a8k16000000fzlOAAQ","100130605301W400","MARH 100/13-06-053-01W4/00","WI","01-JUL-09","23-MAY-09","196.7","Item Updated"
"a8k16000000fzssAAA","111060405220W300","MRVH 111/06-04-052-20W3 CLNY","WI","01-JUL-09","23-MAY-09","612.1","Item Updated"
"a8k16000000fz3GAAQ","111122005125W303","TNNH 111/12-20-051-25W3 MNVL","WI","01-JUL-09","23-MAY-09","466","Item Updated"
"a8k16000000fzhnAAA","191092905125W302","TNNH 191/09-29-051-25W3 GP","WI","01-JUL-09","23-MAY-09","106","Item Updated"
"a8k16000000fzstAAA","100013004801W400","ANEH 100/01-30-048-01W4/00","WI","01-AUG-09","22-MAY-09","0","Item Updated"
"a8k16000000fz39AAA","100091504806W400","ASCH 100/09-15-048-06W4/00","WI","01-JUL-09","22-MAY-09","20.6","Item Updated"
"a8k16000000fzlPAAQ","100091504806W400","ASCH 100/09-15-048-06W4/00","WI","01-JUL-09","22-MAY-09","21","Item Updated"
"a8k16000000fzsoAAA","111060705024W300","BGLH 111/06-07-050-24W3 SPRK","WI","01-JUL-09","22-MAY-09","590","Item Updated"
"a8k16000000fz3EAAQ","111120705024W303","BGLH 111/12-07-050-24W3 SPRK","WI","01-JUL-09","22-MAY-09","356","Item Updated"
"a8k16000000fz3FAAQ","111022504820W300","EDMH 111/02-25-048-20W3 SPRK","WI","01-JUL-09","22-MAY-09","310.5","Item Updated"
"a8k16000000fzsqAAA","1B3143004001W400","GREE 1B3/14-30-040-01W4/00","WI","01-AUG-09","22-MAY-09","","Item Updated"
"a8k16000000fzsrAAA","1C0022804001W400","GREE 1C0/02-28-040-01W4/00","WI","01-AUG-09","22-MAY-09","","Item Updated"
"a8k16000000fzsYAAQ","111113404922W300","GULH 111/11-34-049-22W3 WSEC","WI","01-JUL-09","22-MAY-09","874.1","Item Updated"
"a8k16000000fz31AAA","121121104924W300","LCSI 121/12-11-049-24W3/00","WI","01-NOV-09","22-MAY-09","402","Item Updated"
"a8k16000000fzeBAAQ","121062504824W300","LSDH 121/06-25-048-24W3 WSEC","WI","01-JUL-09","22-MAY-09","46","Item Updated"
"a8k16000000fzeAAAQ","100072005201W400","MARH 100/07-20-052-01W4/00","WI","01-JUL-09","22-MAY-09","2441","Item Updated"
"a8k16000000fze9AAA","111132005125W303","TNNH 111/13-20-051-25W3 MNVL","WI","01-JUL-09","22-MAY-09","175","Item Updated"
"a8k16000000fzKdAAI","111040701516W300","WEBB 111/04-07-015-16W3 CNTR","WI","01-AUG-09","22-MAY-09","","Item Updated"
"a8k16000000fzKfAAI","100103004506W400","WWNM 100/10-30-045-06W4/00","WI","01-AUG-09","22-MAY-09","23","Item Updated"
"a8k16000000fzKhAAI","1B0163004506W400","WWNM 1B0/16-30-045-06W4/00","WI","01-AUG-09","22-MAY-09","67","Item Updated"
"a8k16000000fzNQAAY","1D0163004506W400","WWNM 1D0/16-30-045-06W4/00","WI","01-AUG-09","22-MAY-09","72","Item Updated"
"a8k16000000fzNRAAY","1D2083004506W400","WWNM 1D2/08-30-045-06W4/00","WI","01-AUG-09","22-MAY-09","250","Item Updated"
"a8k16000000fzKjAAI","100131504806W400","ASCH 100/13-15-048-06W4/00","WI","01-JUL-09","21-MAY-09","166","Item Updated"
"a8k16000000fzNaAAI","100131504806W400","ASCH 100/13-15-048-06W4/00","WI","01-JUL-09","21-MAY-09","166.1","Item Updated"
"a8k16000000fzKYAAY","121053601517W300","CANT 121/05-36-015-17W3 RSRY","WI","01-JUL-09","21-MAY-09","","Item Updated"
"a8k16000000fzKaAAI","121053601517W300","CANT 121/05-36-015-17W3 RSRY","WI","01-AUG-09","21-MAY-09","","Item Updated"
"a8k16000000fzHUAAY","191013601517W309","CANT 191/01-36-015-17W3/00","WI","01-JUL-09","21-MAY-09","","Item Updated"
"a8k16000000fzHWAAY","191013601517W309","CANT 191/01-36-015-17W3/00","WI","01-AUG-09","21-MAY-09","","Item Updated"
"a8k16000000fzKVAAY","112051904919W300","EDMH 112/05-19-049-19W3 WSEC","WI","01-AUG-09","21-MAY-09","671.5","Item Updated"
"a8k16000000fz76AAA","102152104001W400","GREE 102/15-21-040-01W4/00","WI","01-AUG-09","21-MAY-09","","Item Updated"
"a8k16000000fzNXAAY","103162704001W400","GREE 103/16-27-040-01W4/00","WI","01-AUG-09","21-MAY-09","","Item Updated"
"a8k16000000fzNYAAY","111132504825W300","LSHH 111/13-25-048-25W3 SPRK","WI","01-JUL-09","21-MAY-09","2050","Item Updated"
"a8k16000000fzNZAAY","111050905220W300","MRVH 111/05-09-052-20W3 CLNY","WI","01-JUL-09","21-MAY-09","1","Item Updated"
"a8k16000000fzKWAAY","111142905125W300","TNNH 111/14-29-051-25W3 GP","WI","01-JUL-09","21-MAY-09","135","Item Updated"
"a8k16000000fzKXAAY","1B0122904506W400","WWNM 1B0/12-29-045-06W4/00","WI","01-AUG-09","21-MAY-09","195","Item Updated"
"a8k16000000fzNUAAY","1B0142904506W400","WWNM 1B0/14-29-045-06W4/00","WI","01-AUG-09","21-MAY-09","5","Item Updated"
"a8k16000000fzNVAAY","100030904806W402","ASCH 100/03-09-048-06W4/02","WI","01-JUL-09","20-MAY-09","219.8","Item Updated"
"a8k16000000fzNTAAY","111141904919W300","EDMH 111/14-19-049-19W3 CLNY","WI","01-AUG-09","20-MAY-09","26.1","Item Updated"
"a8k16000000fzNSAAY","103012704001W400","GREE 103/01-27-040-01W4/00","WI","01-AUG-09","20-MAY-09","","Item Updated"
"a8k16000000fzNbAAI","1D2012804001W400","GREE 1D2/01-28-040-01W4/00","WI","01-AUG-09","20-MAY-09","","Item Updated"
"a8k16000000fzNeAAI","111053404922W300","GULH 111/05-34-049-22W3 WSEC","WI","01-JUL-09","20-MAY-09","448","Item Updated"
"a8k16000000fzQcAAI","111081504923W300","GULH 111/08-15-049-23W3 WSEC","WI","01-JUL-09","20-MAY-09","68","Item Updated"
"a8k16000000fz7GAAQ","121071404824W300","LSDH 121/07-14-048-24W3/00","WI","01-JUL-09","20-MAY-09","14","Item Updated"
"a8k16000000fz7DAAQ","111013504826W300","LSHH 111/01-35-048-26W3 SPRK","WI","01-JUL-09","20-MAY-09","497","Item Updated"
"a8k16000000fz78AAA","111050605219W300","MRVH 111/05-06-052-19W3 CLNY","WI","01-JUL-09","20-MAY-09","786.1","Item Updated"
"a8k16000000fzHRAAY","191052504920W300","MRVH 191/05-25-049-20W3 WSEC","WI","01-JUL-09","20-MAY-09","0","Item Updated"
"a8k16000000fz7AAAQ","131131204822W300","RUSH 131/13-12-048-22W3 GP","WI","01-JUL-09","20-MAY-09","132","Item Updated"
"a8k16000000fz2xAAA","111122905125W300","TNNH 111/12-29-051-25W3 GP","WI","01-JUL-09","20-MAY-09","271","Item Updated"
"a8k16000000fz2zAAA","1B0092904506W400","WWNM 1B0/09-29-045-06W4/00","WI","01-AUG-09","20-MAY-09","179","Item Updated"
"a8k16000000fze3AAA","1B0152904506W400","WWNM 1B0/15-29-045-06W4/00","WI","01-AUG-09","20-MAY-09","2","Item Updated"
"a8k16000000fze5AAA","1D0092904506W400","WWNM 1D0/09-29-045-06W4/00","WI","01-AUG-09","20-MAY-09","0","Item Updated"
"a8k16000000fzsaAAA","111020505127W300","ABRH 111/02-05-051-27W3 SPRK","WI","01-JUL-09","19-MAY-09","2112","Item Updated"
"a8k16000000fzQqAAI","101140905024W300","BGLH 101/14-09-050-24W3 GP","WI","01-JUL-09","19-MAY-09","22","Item Updated"
"a8k16000000fzQiAAI","111130905024W300","BGLH 111/13-09-050-24W3 GP","WI","01-JUL-09","19-MAY-09","223","Item Updated"
"a8k16000000fzQkAAI","111012604820W303","EDMH 111/01-26-048-20W3/03","WI","01-JUL-09","19-MAY-09","240","Item Updated"
"a8k16000000fzTiAAI","111042504820W300","EDMH 111/04-25-048-20W3/00","WI","01-JUL-09","19-MAY-09","22","Item Updated"
"a8k16000000fzQmAAI","131023104727W302","EPPH 131/02-31-047-27W3/02","WI","01-JUL-09","19-MAY-09","4","Item Updated"
"a8k16000000g0O6AAI","1B0072804001W400","GREE 1B0/07-28-040-01W4/00","WI","01-AUG-09","19-MAY-09","","Item Updated"
"a8k16000000fyTqAAI","1B2113004001W400","GREE 1B2/11-30-040-01W4/00","WI","01-AUG-09","19-MAY-09","","Item Updated"
"a8k16000000fznYAAQ","1C0162704001W400","GREE 1C0/16-27-040-01W4/00","WI","01-AUG-09","19-MAY-09","","Item Updated"
"a8k16000000fzVRAAY","111113304922W300","GULH 111/11-33-049-22W3 WSEC","WI","01-JUL-09","19-MAY-09","1091","Item Updated"
"a8k16000000g0tfAAA","121101404824W300","LSDH 121/10-14-048-24W3/00","WI","01-JUL-09","19-MAY-09","0","Item Updated"
"a8k16000000g0KtAAI","111102105020W302","MRVH 111/10-21-050-20W3/02","WI","01-JUL-09","19-MAY-09","228.2","Item Updated"
"a8k16000000g0pOAAQ","111131204822W300","RUSH 111/13-12-048-22W3 GP","WI","01-JUL-09","19-MAY-09","109","Item Updated"
"a8k16000000g0pBAAQ","111022905125W300","TNNH 111/02-29-051-25W3 GP","WI","01-JUL-09","19-MAY-09","99","Item Updated"
"a8k16000000g0W4AAI","111042905125W300","TNNH 111/04-29-051-25W3 GP","WI","01-JUL-09","19-MAY-09","127","Item Updated"
"a8k16000000fyzNAAQ","111040505127W300","ABRH 111/04-05-051-27W3 SPRK","WI","01-JUL-09","18-MAY-09","238","Item Updated"
"a8k16000000g0S0AAI","191070405024W303","BGLH 191/07-04-050-24W3 SPRK","WI","01-JUL-09","18-MAY-09","95","Item Updated"
"a8k16000000fyt4AAA","121091404824W300","LSDH 121/09-14-048-24W3/00","WI","01-JUL-09","18-MAY-09","0","Item Updated"
"a8k16000000g0DsAAI","191082905125W300","TNNH 191/08-29-051-25W3 GP","WI","01-JUL-09","18-MAY-09","531","Item Updated"
"a8k16000000fyx9AAA","192090601516W302","WEBB 192/09-06-015-16W3 CNTR","WI","01-AUG-09","18-MAY-09","","Item Updated"
"a8k16000000fyb7AAA","111022404820W302","EDMH 111/02-24-048-20W3 WSEC","WI","01-JUL-09","17-MAY-09","0","Item Updated"
"a8k16000000g0Q4AAI","111093304922W300","GULH 111/09-33-049-22W3 WSEC","WI","01-JUL-09","17-MAY-09","576","Item Updated"
"a8k16000000g0ibAAA","111092304824W302","LSDH 111/09-23-048-24W3/02","WI","01-JUL-09","17-MAY-09","1369.6","Item Updated"
"a8k16000000fxo5AAA","111080904825W300","LSHH 111/08-09-048-25W3/00 SPRK","WI","01-JUL-09","17-MAY-09","6","Item Updated"
"a8k16000000fycKAAQ","112080704826W300","LSHH 112/08-07-048-26W3 SPRK","WI","01-JUL-09","17-MAY-09","71","Item Updated"
"a8k16000000g0AHAAY","131131105020W300","MRVH 131/13-11-050-20W3 WSEC","WI","01-JUL-09","17-MAY-09","357","Item Updated"
"a8k16000000g0AVAAY","111101304822W302","RUSH 111/10-13-048-22W3","WI","01-JUL-09","17-MAY-09","223","Item Updated"
"a8k16000000g00AAAQ","131080401716W300","SUCC 131/08-04-017-16W3/00","WI","","17-MAY-09","","Item Updated"
"a8k16000000fxhQAAQ","111141605225W300","TNNH 111/14-16-052-25W3 MCLN","WI","01-JUL-09","17-MAY-09","2218","Item Updated"
"a8k16000000fyDvAAI","191162005125W300","TNNH 191/16-20-051-25W3 GP","WI","01-JUL-09","17-MAY-09","208","Item Updated"
"a8k16000000fxeMAAQ","191100701516W300","WEBB 191/10-07-015-16W3 CNTR","WI","01-AUG-09","17-MAY-09","","Item Updated"
"a8k16000000fye7AAA","111031905127W300","ABRH 111/03-19-051-27W3 GP","WI","01-JUL-09","16-MAY-09","422","Item Updated"
"a8k16000000fySbAAI","111100505024W302","BGLH 111/10-05-050-24W3 WSEC","WI","01-JUL-09","16-MAY-09","1729","Item Updated"
"a8k16000000fxynAAA","112020605024W300","BGLH 112/02-06-050-24W3 WSEC","WI","01-JUL-09","16-MAY-09","126","Item Updated"
"a8k16000000fySaAAI","100032804001W400","GREE 100/03-28-040-01W4/00","WI","01-AUG-09","16-MAY-09","","Item Updated"
"a8k16000000fzPSAAY","104042704001W400","GREE 104/04-27-040-01W4/00","WI","01-AUG-09","16-MAY-09","","Item Updated"
"a8k16000000fyfsAAA","111120104923W300","GULH 111/12-01-049-23W3 WSEC","WI","01-JUL-09","16-MAY-09","92","Item Updated"
"a8k16000000fxY8AAI","111010904825W300","LSHH 111/01-09-048-25W3/00 SPRK","WI","01-JUL-09","16-MAY-09","0","Item Updated"
"a8k16000000fyfmAAA","111070904825W300","LSHH 111/07-09-048-25W3 SPRK","WI","01-JUL-09","16-MAY-09","569","Item Updated"
"a8k16000000fyhOAAQ","101081505020W300","MRVH 101/08-15-050-20W3 WSEC","WI","01-JUL-09","16-MAY-09","45.8","Item Updated"
"a8k16000000fyflAAA","111112805125W304","TNCH 111/11-28-051-25W3 MNVL","WI","01-JUL-09","16-MAY-09","741","Item Updated"
"a8k16000000fye6AAA","111033305225W302","TNNH 111/03-33-052-25W3 CMGS","WI","01-JUL-09","16-MAY-09","99","Item Updated"
"a8k16000000g0lZAAQ","141023501417W300","WEBB 141/02-35-014-17W3 CNTR","WI","01-AUG-09","16-MAY-09","","Item Updated"
"a8k16000000fye0AAA","111061905127W302","ABRH 111/06-19-051-27W3 SPRK","WI","01-JUL-09","15-MAY-09","637","Item Updated"
"a8k16000000fzDTAAY","111140405024W304","BGLH 111/14-04-050-24W3 MNVL","WI","01-JUL-09","15-MAY-09","100","Item Updated"
"a8k16000000fxY6AAI","121153601517W302","CANT 121/15-36-015-17W3 RSRY","WI","01-JUL-09","15-MAY-09","","Item Updated"
"a8k16000000g14LAAQ","191060504919W300","EDMH 191/06-05-049-19W3/00","WI","01-AUG-09","15-MAY-09","1001.1","Item Updated"
"a8k16000000fxWHAAY","111131304728W302","EPPH 111/13-13-047-28W3/02","WI","01-JUL-09","15-MAY-09","787","Item Updated"
"a8k16000000fylTAAQ","111133404922W302","GULH 111/13-34-049-22W3 WSEC","WI","01-JUL-09","15-MAY-09","199","Item Updated"
"a8k16000000fyk5AAA","191080904924W302","LSDH 191/08-09-049-24W3 SPRK","WI","01-JUL-09","15-MAY-09","0","Item Updated"
"a8k16000000fzQ6AAI","112100904825W302","LSHH 112/10-09-048-25W3 CLNY","WI","01-JUL-09","15-MAY-09","349","Item Updated"
"a8k16000000fzMVAAY","111163504921W300","MRVH 111/16-35-049-21W3/00","WI","01-JUL-09","15-MAY-09","0","Item Updated"
"a8k16000000fxe5AAA","191070505325W302","TNNH 191/07-05-053-25W3 MCLN","WI","01-JUL-09","15-MAY-09","264","Item Updated"
"a8k16000000g0TJAAY","111010904919W300","EDMH 111/01-09-049-19W3 WSEC","WI","01-AUG-09","14-MAY-09","38.2","Item Updated"
"a8k16000000g1PsAAI","111012705020W300","MRVH 111/01-27-050-20W3 WSEC","WI","01-JUL-09","14-MAY-09","141.7","Item Updated"
"a8k16000000fznkAAA","111060505024W305","BGLH 111/06-05-050-24W3 WSEC","WI","01-JUL-09","12-MAY-09","346","Item Updated"
"a8k16000000fxlpAAA","111131005024W302","BGLH 111/13-10-050-24W3 SPRK","WI","01-JUL-09","12-MAY-09","2704","Item Updated"
"a8k16000000fzuOAAQ","111111405020W300","MRVH 111/11-14-050-20W3 WSEC","WI","01-JUL-09","11-MAY-09","718","Item Updated"
"a8k16000000fzuVAAQ","111010901716W300","SUCC 111/01-09-017-16W3/00","WI","","11-MAY-09","","Item Updated"
"a8k16000000g0qIAAQ","121102701616W300","SUCS 121/10-27-016-16W3 RSRY","WI","","10-MAY-09","","Item Updated"
"a8k16000000g0qPAAQ","111100505325W300","TNNH 111/10-05-053-25W3 LDMR","WI","01-JUL-09","10-MAY-09","100","Item Updated"
"a8k16000000g0qNAAQ","102162704001W400","GREE 102/16-27-040-01W4/00","WI","01-AUG-09","09-MAY-09","","Item Updated"
"a8k16000000g0cHAAQ","1W0052604001W400","GREE 1W0/05-26-040-01W4/00","WI","01-AUG-09","09-MAY-09","","Item Updated"
"a8k16000000g0VrAAI","121093504824W300","LCSI 121/09-35-048-24W3/00","WI","01-JUL-09","09-MAY-09","300.8","Item Updated"
"a8k16000000fzckAAA","111050905022W302","GULH 111/05-09-050-22W3 WSEC","WI","01-JUL-09","08-MAY-09","170","Item Updated"
"a8k16000000fy7XAAQ","121163404824W302","LSDH 121/16-34-048-24W3 MCLN","WI","01-SEP-09","08-MAY-09","1946.1","Item Updated"
"a8k16000000g01SAAQ","111152704826W300","LSHH 111/15-27-048-26W3 SPRK","WI","01-JUL-09","08-MAY-09","653","Item Updated"
"a8k16000000fyBBAAY","111032705020W300","MRVH 111/03-27-050-20W3/00","WI","01-JUL-09","08-MAY-09","319.3","Item Updated"
"a8k16000000g25YAAQ","111072105020W300","MRVH 111/07-21-050-20W3/00","WI","01-JUL-09","08-MAY-09","637","Item Updated"
