"ID","WELL_LOCATION","GAS_OIL_RATIO","SUM(WBT.PRORATED_OIL)","MAX(WBT.PRODUCTION_DATE)","STATUS"
"a8k16000000g0rsAAA","1D0053304506W400","0.07469","9.45","07-MAY-18","Item Updated"
"a8k16000000g0VWAAY","1D0061704606W400","0.00078","7.95","07-MAY-18","Item Updated"
"a8k16000000g07TAAQ","1D0061904704W400","0.08043","4.84","06-MAY-18","Item Updated"
"a8k16000000g0mgAAA","1D0062104506W400","0.07581","3.29","07-MAY-18","Item Updated"
"a8k16000000g0N8AAI","1D0062304506W400","0.01467","12.51","07-MAY-18","Item Updated"
"a8k16000000g0aQAAQ","1D0063304506W400","0.00051","9.89","07-MAY-18","Item Updated"
"a8k16000000g0JnAAI","1D0070504606W400","0.0233","2.11","07-MAY-18","Item Updated"
"a8k16000000g0VlAAI","1D0071804606W400","0.1004","5.14","07-MAY-18","Item Updated"
"a8k16000000g07WAAQ","1D0071904704W400","0.08442","3.49","06-MAY-18","Item Updated"
"a8k16000000g0h1AAA","1D0072004506W400","0.1081","3.5","07-MAY-18","Item Updated"
"a8k16000000g0muAAA","1D0072904506W400","0.06324","5.84","07-MAY-18","Item Updated"
"a8k16000000g0V3AAI","1D0073004704W400","0.08039","27.11","06-MAY-18","Item Updated"
"a8k16000000fzvOAAQ","1D0073204506W400","0.02011","2.11","07-MAY-18","Item Updated"
"a8k16000000g0JqAAI","1D0080504606W400","0.0004","0","07-MAY-18","Item Updated"
"a8k16000000g0KBAAY","1D0081604506W400","0.04886","9.2","07-MAY-18","Item Updated"
"a8k16000000g0MwAAI","1D0082104506W400","0.01269","10.15","07-MAY-18","Item Updated"
"a8k16000000g0JsAAI","1D0090504606W400","0.01549","11.52","07-MAY-18","Item Updated"
"a8k16000000g0h5AAA","1D0092004506W400","0.0551","3.81","07-MAY-18","Item Updated"
"a8k16000000g0m8AAA","1D0092904506W400","0.00235","6.28","06-MAY-18","Item Updated"
"a8k16000000g0aSAAQ","1D0093304506W400","0.35782","3.93","07-MAY-18","Item Updated"
"a8k16000000g0rYAAQ","1D0102104506W400","0.0244","5.28","07-MAY-18","Item Updated"
"a8k16000000fzwoAAA","1D0110504606W400","0.00109","7.02","07-MAY-18","Item Updated"
"a8k16000000fzvZAAQ","1D0110904506W400","0.12027","6.32","07-MAY-18","Item Updated"
"a8k16000000g00JAAQ","1D0111404506W400","0.01217","10.34","07-MAY-18","Item Updated"
"a8k16000000g0VcAAI","1D0111704606W400","0.00718","7.6","07-MAY-18","Item Updated"
"a8k16000000g0mRAAQ","1D0112004506W400","0.07179","8.38","07-MAY-18","Item Updated"
"a8k16000000g0raAAA","1D0112104506W400","0.03281","6.72","07-MAY-18","Item Updated"
"a8k16000000g0DHAAY","1D0112204506W400","0.03544","5.55","07-MAY-18","Item Updated"
"a8k16000000g0EuAAI","1D0112704506W400","0.03347","6.22","07-MAY-18","Item Updated"
"a8k16000000g0hNAAQ","1D0112804506W400","0.03133","12.12","07-MAY-18","Item Updated"
"a8k16000000g0mBAAQ","1D0112904506W400","0.00235","6.74","06-MAY-18","Item Updated"
"a8k16000000g0aFAAQ","1D0113204506W400","0.01278","4","07-MAY-18","Item Updated"
"a8k16000000g0K2AAI","1D0121504506W400","0.01358","10.9","07-MAY-18","Item Updated"
"a8k16000000g0VeAAI","1D0121704606W400","0.03334","8.86","07-MAY-18","Item Updated"
"a8k16000000g0DQAAY","1D0122604506W400","0.52003","7.45","07-MAY-18","Item Updated"
"a8k16000000g0hPAAQ","1D0122804506W400","0.06047","4.03","07-MAY-18","Item Updated"
"a8k16000000g0mDAAQ","1D0122904506W400","0.0099","6.25","06-MAY-18","Item Updated"
"a8k16000000g0B0AAI","1D0123004506W400","0.05123","6.14","06-MAY-18","Item Updated"
"a8k16000000g0H3AAI","1D0123304506W400","0.05036","0","07-MAY-18","Item Updated"
"a8k16000000fzwsAAA","1D0130504606W400","0.00111","12.54","07-MAY-18","Item Updated"
"a8k16000000g0K3AAI","1D0131504506W400","0.02555","4.76","07-MAY-18","Item Updated"
"a8k16000000g0bTAAQ","1D0131604506W400","0.0246","2.51","07-MAY-18","Item Updated"
"a8k16000000g0reAAA","1D0132104506W400","0.0441","3.59","07-MAY-18","Item Updated"
"a8k16000000g0DLAAY","1D0132204506W400","0.14623","5.81","07-MAY-18","Item Updated"
"a8k16000000g0ExAAI","1D0132704506W400","0.03262","2.58","07-MAY-18","Item Updated"
"a8k16000000g0miAAA","1D0132804506W400","0.04481","7.87","07-MAY-18","Item Updated"
"a8k16000000g0aKAAQ","1D0133204506W400","0.01318","10.09","07-MAY-18","Item Updated"
"a8k16000000g0K5AAI","1D0141504506W400","0.03435","9.16","07-MAY-18","Item Updated"
"a8k16000000g0bXAAQ","1D0141704506W400","0.03017","7.99","07-MAY-18","Item Updated"
"a8k16000000g0EzAAI","1D0142704506W400","0.02974","15.31","07-MAY-18","Item Updated"
"a8k16000000g0B4AAI","1D0143004506W400","0.00235","6.53","06-MAY-18","Item Updated"
"a8k16000000g0H7AAI","1D0143304506W400","0.0878","2.04","07-MAY-18","Item Updated"
"a8k16000000g0MbAAI","1D0150504606W400","0.1249","3.41","07-MAY-18","Item Updated"
"a8k16000000g0RnAAI","1D0150704606W400","0.00884","1.67","07-MAY-18","Item Updated"
"a8k16000000g0mVAAQ","1D0152004506W400","0.05426","0","07-MAY-18","Item Updated"
"a8k16000000g0riAAA","1D0152104506W400","0.08354","6.13","07-MAY-18","Item Updated"
"a8k16000000g0mmAAA","1D0152804506W400","0.0711","3.78","07-MAY-18","Item Updated"
"a8k16000000g0mIAAQ","1D0152904506W400","0.00235","6.14","06-MAY-18","Item Updated"
"a8k16000000g0aOAAQ","1D0153204506W400","0.00536","8.98","07-MAY-18","Item Updated"
"a8k16000000g0H9AAI","1D0153304506W400","0.03235","3.67","07-MAY-18","Item Updated"
"a8k16000000g0RpAAI","1D0160704606W400","0.00956","4.05","07-MAY-18","Item Updated"
"a8k16000000fzvgAAA","1D0160904506W400","0.01253","10.34","07-MAY-18","Item Updated"
"a8k16000000g0MsAAI","1D0161604506W400","0.01524","13.12","07-MAY-18","Item Updated"
"a8k16000000g0rkAAA","1D0162104506W400","0.03228","1.62","07-MAY-18","Item Updated"
"a8k16000000g0moAAA","1D0162804506W400","0.06918","2.97","07-MAY-18","Item Updated"
"a8k16000000g0D8AAI","1D0163004506W400","0.01223","6.47","06-MAY-18","Item Updated"
"a8k16000000g0HEAAY","1D2040404606W400","0.03764","3.1","07-MAY-18","Item Updated"
"a8k16000000g0AsAAI","1D2083004506W400","0.143","0","06-MAY-18","Item Updated"
"a8k16000000g0h3AAA","1D4082004506W400","0.02632","9.37","07-MAY-18","Item Updated"
